,ano,mes,id_categoria,id_categoria_bd,categoria,peso_mensal,variacao_mensal,variacao_anual,variacao_doze_meses,date
276,2020,4,1103005,1.1.03.005,Mandioca (aipim),0.0138,8.43,11.73,,2020-04-01
277,2020,7,1103005,1.1.03.005,Mandioca (aipim),0.0142,-3.55,1.53,,2020-07-01
278,2020,8,1103005,1.1.03.005,Mandioca (aipim),0.0136,6.22,7.84,,2020-08-01
279,2020,9,1103005,1.1.03.005,Mandioca (aipim),0.0144,3.91,12.06,,2020-09-01
280,2020,1,1103005,1.1.03.005,Mandioca (aipim),0.0135,-2.43,-2.43,,2020-01-01
281,2020,3,1103005,1.1.03.005,Mandioca (aipim),0.0135,2.45,3.04,,2020-03-01
282,2020,2,1103005,1.1.03.005,Mandioca (aipim),0.0132,3.08,0.58,,2020-02-01
283,2020,12,1103005,1.1.03.005,Mandioca (aipim),0.0165,-3.2,22.22,22.22,2020-12-01
284,2020,5,1103005,1.1.03.005,Mandioca (aipim),0.015,-2.85,8.55,,2020-05-01
285,2020,6,1103005,1.1.03.005,Mandioca (aipim),0.0147,-3.02,5.27,,2020-06-01
286,2020,10,1103005,1.1.03.005,Mandioca (aipim),0.0149,8.31,21.37,,2020-10-01
287,2020,11,1103005,1.1.03.005,Mandioca (aipim),0.016,4.02,26.25,,2020-11-01
288,2020,2,1103020,1.1.03.020,Abobrinha,0.0072,1.86,19.58,,2020-02-01
289,2020,4,1103020,1.1.03.020,Abobrinha,0.0095,1.09,55.74,,2020-04-01
290,2020,10,1103020,1.1.03.020,Abobrinha,0.0085,8.38,50.49,,2020-10-01
291,2020,9,1103020,1.1.03.020,Abobrinha,0.009,-5.46,38.85,,2020-09-01
292,2020,6,1103020,1.1.03.020,Abobrinha,0.0078,15.66,46.28,,2020-06-01
293,2020,1,1103020,1.1.03.020,Abobrinha,0.0062,17.39,17.39,,2020-01-01
294,2020,11,1103020,1.1.03.020,Abobrinha,0.0091,-18.73,22.31,,2020-11-01
295,2020,3,1103020,1.1.03.020,Abobrinha,0.0073,28.85,54.07,,2020-03-01
296,2020,7,1103020,1.1.03.020,Abobrinha,0.009,0.87,47.55,,2020-07-01
297,2020,12,1103020,1.1.03.020,Abobrinha,0.0073,10.03,34.58,34.58,2020-12-01
298,2020,8,1103020,1.1.03.020,Abobrinha,0.0091,-0.46,46.87,,2020-08-01
299,2020,5,1103020,1.1.03.020,Abobrinha,0.0096,-18.79,26.48,,2020-05-01
300,2020,3,1103025,1.1.03.025,Pepino,0.0028,-7.02,1.8,,2020-03-01
301,2020,11,1103025,1.1.03.025,Pepino,0.0034,-12.06,19.32,,2020-11-01
302,2020,12,1103025,1.1.03.025,Pepino,0.003,-15.88,0.38,0.38,2020-12-01
303,2020,4,1103025,1.1.03.025,Pepino,0.0026,-0.34,1.45,,2020-04-01
304,2020,10,1103025,1.1.03.025,Pepino,0.003,15.6,35.68,,2020-10-01
305,2020,5,1103025,1.1.03.025,Pepino,0.0026,9.04,10.62,,2020-05-01
306,2020,1,1103025,1.1.03.025,Pepino,0.0026,10.1,10.1,,2020-01-01
307,2020,8,1103025,1.1.03.025,Pepino,0.0032,-9.88,12.51,,2020-08-01
308,2020,6,1103025,1.1.03.025,Pepino,0.0029,10.81,22.58,,2020-06-01
309,2020,7,1103025,1.1.03.025,Pepino,0.0032,1.85,24.84,,2020-07-01
310,2020,9,1103025,1.1.03.025,Pepino,0.0029,4.32,17.37,,2020-09-01
311,2020,2,1103025,1.1.03.025,Pepino,0.0028,-0.56,9.49,,2020-02-01
312,2020,2,1103026,1.1.03.026,Pimentão,0.0124,-3.99,-11.28,,2020-02-01
313,2020,12,1103026,1.1.03.026,Pimentão,0.0195,-10.41,34.16,34.16,2020-12-01
314,2020,4,1103026,1.1.03.026,Pimentão,0.0125,16.99,9.62,,2020-04-01
315,2020,5,1103026,1.1.03.026,Pimentão,0.0147,-2.58,6.79,,2020-05-01
316,2020,9,1103026,1.1.03.026,Pimentão,0.0177,-12.91,15.88,,2020-09-01
317,2020,1,1103026,1.1.03.026,Pimentão,0.0134,-7.58,-7.58,,2020-01-01
318,2020,6,1103026,1.1.03.026,Pimentão,0.0143,9.01,16.42,,2020-06-01
319,2020,11,1103026,1.1.03.026,Pimentão,0.0173,13.64,49.75,,2020-11-01
320,2020,10,1103026,1.1.03.026,Pimentão,0.0153,13.72,31.78,,2020-10-01
321,2020,8,1103026,1.1.03.026,Pimentão,0.0158,12.62,33.07,,2020-08-01
322,2020,3,1103026,1.1.03.026,Pimentão,0.0118,5.61,-6.3,,2020-03-01
323,2020,7,1103026,1.1.03.026,Pimentão,0.0156,1.49,18.15,,2020-07-01
324,2020,2,1103028,1.1.03.028,Tomate,0.204,18.86,35.17,,2020-02-01
325,2020,5,1103028,1.1.03.028,Tomate,0.2723,-7.34,40.69,,2020-05-01
326,2020,1,1103028,1.1.03.028,Tomate,0.1798,13.72,13.72,,2020-01-01
327,2020,7,1103028,1.1.03.028,Tomate,0.2146,-16.78,-0.53,,2020-07-01
328,2020,4,1103028,1.1.03.028,Tomate,0.2797,-2.95,51.82,,2020-04-01
329,2020,9,1103028,1.1.03.028,Tomate,0.2005,11.72,25.55,,2020-09-01
330,2020,8,1103028,1.1.03.028,Tomate,0.1779,12.98,12.38,,2020-08-01
331,2020,11,1103028,1.1.03.028,Tomate,0.2619,18.45,76.51,,2020-11-01
332,2020,10,1103028,1.1.03.028,Tomate,0.2226,18.69,49.01,,2020-10-01
333,2020,3,1103028,1.1.03.028,Tomate,0.2419,15.74,56.44,,2020-03-01
334,2020,6,1103028,1.1.03.028,Tomate,0.2532,-15.04,19.53,,2020-06-01
335,2020,12,1103028,1.1.03.028,Tomate,0.3074,-13.46,52.76,52.76,2020-12-01
336,2020,9,1103043,1.1.03.043,Cebola,0.1532,-11.8,32.66,,2020-09-01
337,2020,1,1103043,1.1.03.043,Cebola,0.1027,-6.06,-6.06,,2020-01-01
338,2020,5,1103043,1.1.03.043,Cebola,0.1525,30.08,93.76,,2020-05-01
339,2020,7,1103043,1.1.03.043,Cebola,0.1995,-6.75,81.59,,2020-07-01
340,2020,10,1103043,1.1.03.043,Cebola,0.1342,-12.57,15.98,,2020-10-01
341,2020,8,1103043,1.1.03.043,Cebola,0.1854,-17.18,50.4,,2020-08-01
342,2020,3,1103043,1.1.03.043,Cebola,0.0938,20.31,10.48,,2020-03-01
343,2020,11,1103043,1.1.03.043,Cebola,0.1164,-0.74,15.12,,2020-11-01
344,2020,2,1103043,1.1.03.043,Cebola,0.0962,-2.25,-8.17,,2020-02-01
345,2020,4,1103043,1.1.03.043,Cebola,0.1128,34.83,48.95,,2020-04-01
346,2020,6,1103043,1.1.03.043,Cebola,0.1991,0.5,94.72,,2020-06-01
347,2020,12,1103043,1.1.03.043,Cebola,0.1145,-0.55,14.49,14.49,2020-12-01
348,2020,2,1103044,1.1.03.044,Cenoura,0.0467,19.83,36.51,,2020-02-01
349,2020,9,1103044,1.1.03.044,Cenoura,0.0495,9.78,33.5,,2020-09-01
350,2020,6,1103044,1.1.03.044,Cenoura,0.0688,-8.88,52.73,,2020-06-01
351,2020,4,1103044,1.1.03.044,Cenoura,0.0671,19.91,97.07,,2020-04-01
352,2020,1,1103044,1.1.03.044,Cenoura,0.041,13.92,13.92,,2020-01-01
353,2020,8,1103044,1.1.03.044,Cenoura,0.0494,0.37,21.61,,2020-08-01
354,2020,7,1103044,1.1.03.044,Cenoura,0.0626,-20.67,21.16,,2020-07-01
355,2020,11,1103044,1.1.03.044,Cenoura,0.0502,7.52,34.41,,2020-11-01
356,2020,5,1103044,1.1.03.044,Cenoura,0.0806,-14.95,67.61,,2020-05-01
357,2020,12,1103044,1.1.03.044,Cenoura,0.0535,8.61,45.98,45.98,2020-12-01
358,2020,3,1103044,1.1.03.044,Cenoura,0.0558,20.39,64.34,,2020-03-01
359,2020,10,1103044,1.1.03.044,Cenoura,0.054,-6.36,25.01,,2020-10-01
360,2020,11,1104,1.1.04.000,Açúcares e derivados,0.6512,1.32,8.94,,2020-11-01
361,2020,1,1104,1.1.04.000,Açúcares e derivados,0.6189,0.74,0.74,,2020-01-01
362,2020,2,1104,1.1.04.000,Açúcares e derivados,0.6221,1.22,1.97,,2020-02-01
363,2020,3,1104,1.1.04.000,Açúcares e derivados,0.6282,-0.06,1.91,,2020-03-01
364,2020,4,1104,1.1.04.000,Açúcares e derivados,0.6275,0.05,1.96,,2020-04-01
365,2020,9,1104,1.1.04.000,Açúcares e derivados,0.6408,2.47,6.8,,2020-09-01
366,2020,5,1104,1.1.04.000,Açúcares e derivados,0.6298,1.32,3.31,,2020-05-01
367,2020,8,1104,1.1.04.000,Açúcares e derivados,0.6361,0.97,4.23,,2020-08-01
368,2020,10,1104,1.1.04.000,Açúcares e derivados,0.6524,0.68,7.52,,2020-10-01
369,2020,6,1104,1.1.04.000,Açúcares e derivados,0.6406,0.23,3.55,,2020-06-01
370,2020,12,1104,1.1.04.000,Açúcares e derivados,0.6539,1.94,11.05,11.05,2020-12-01
371,2020,7,1104,1.1.04.000,Açúcares e derivados,0.6404,-0.31,3.22,,2020-07-01
372,2020,4,1104003,1.1.04.003,Açúcar refinado,0.0887,1.72,3.14,,2020-04-01
373,2020,1,1104003,1.1.04.003,Açúcar refinado,0.088,0.44,0.44,,2020-01-01
374,2020,5,1104003,1.1.04.003,Açúcar refinado,0.0905,0.58,3.74,,2020-05-01
375,2020,10,1104003,1.1.04.003,Açúcar refinado,0.0897,3.55,6.95,,2020-10-01
376,2020,2,1104003,1.1.04.003,Açúcar refinado,0.0882,0.7,1.15,,2020-02-01
377,2020,6,1104003,1.1.04.003,Açúcar refinado,0.0913,0.3,4.05,,2020-06-01
378,2020,7,1104003,1.1.04.003,Açúcar refinado,0.0914,-0.12,3.93,,2020-07-01
379,2020,12,1104003,1.1.04.003,Açúcar refinado,0.092,3.99,12.11,12.11,2020-12-01
380,2020,3,1104003,1.1.04.003,Açúcar refinado,0.0886,0.24,1.4,,2020-03-01
381,2020,11,1104003,1.1.04.003,Açúcar refinado,0.0921,0.8,7.8,,2020-11-01
382,2020,9,1104003,1.1.04.003,Açúcar refinado,0.0904,-0.18,3.28,,2020-09-01
383,2020,8,1104003,1.1.04.003,Açúcar refinado,0.0909,-0.45,3.46,,2020-08-01
384,2020,5,1104004,1.1.04.004,Açúcar cristal,0.103,0.29,11.69,,2020-05-01
385,2020,2,1104004,1.1.04.004,Açúcar cristal,0.0948,4.54,7.03,,2020-02-01
386,2020,6,1104004,1.1.04.004,Açúcar cristal,0.1037,-0.21,11.46,,2020-06-01
387,2020,10,1104004,1.1.04.004,Açúcar cristal,0.1043,1.23,15.67,,2020-10-01
388,2020,9,1104004,1.1.04.004,Açúcar cristal,0.1018,3.2,14.26,,2020-09-01
389,2020,12,1104004,1.1.04.004,Açúcar cristal,0.1081,3.9,25.24,25.24,2020-12-01
390,2020,1,1104004,1.1.04.004,Açúcar cristal,0.0927,2.38,2.38,,2020-01-01
391,2020,3,1104004,1.1.04.004,Açúcar cristal,0.0987,0.67,7.75,,2020-03-01
392,2020,8,1104004,1.1.04.004,Açúcar cristal,0.1016,0.49,10.72,,2020-08-01
393,2020,11,1104004,1.1.04.004,Açúcar cristal,0.1047,4.21,20.54,,2020-11-01
394,2020,4,1104004,1.1.04.004,Açúcar cristal,0.0993,3.36,11.37,,2020-04-01
395,2020,7,1104004,1.1.04.004,Açúcar cristal,0.1032,-1.15,10.18,,2020-07-01
396,2020,1,1104018,1.1.04.018,Balas,0.017,-1.22,-1.22,,2020-01-01
397,2020,12,1104018,1.1.04.018,Balas,0.016,0.37,-3.13,-3.13,2020-12-01
398,2020,3,1104018,1.1.04.018,Balas,0.0166,0.26,-1.88,,2020-03-01
399,2020,4,1104018,1.1.04.018,Balas,0.0167,-0.54,-2.41,,2020-04-01
400,2020,9,1104018,1.1.04.018,Balas,0.0161,0.52,-4.53,,2020-09-01
401,2020,2,1104018,1.1.04.018,Balas,0.0168,-0.93,-2.14,,2020-02-01
402,2020,6,1104018,1.1.04.018,Balas,0.0166,0.14,-3.34,,2020-06-01
403,2020,8,1104018,1.1.04.018,Balas,0.0162,-0.42,-5.02,,2020-08-01
404,2020,5,1104018,1.1.04.018,Balas,0.0167,-1.09,-3.47,,2020-05-01
405,2020,10,1104018,1.1.04.018,Balas,0.0161,0.63,-3.93,,2020-10-01
406,2020,11,1104018,1.1.04.018,Balas,0.016,0.47,-3.48,,2020-11-01
407,2020,7,1104018,1.1.04.018,Balas,0.0165,-1.33,-4.62,,2020-07-01
408,2020,2,1104023,1.1.04.023,Chocolate em barra e bombom,0.1827,1.26,2.09,,2020-02-01
409,2020,11,1104023,1.1.04.023,Chocolate em barra e bombom,0.1872,0.25,5.5,,2020-11-01
410,2020,6,1104023,1.1.04.023,Chocolate em barra e bombom,0.1846,0.31,1.72,,2020-06-01
411,2020,12,1104023,1.1.04.023,Chocolate em barra e bombom,0.1859,0.98,6.53,6.53,2020-12-01
412,2020,10,1104023,1.1.04.023,Chocolate em barra e bombom,0.192,-1.67,5.23,,2020-10-01
413,2020,7,1104023,1.1.04.023,Chocolate em barra e bombom,0.1846,-1.27,0.43,,2020-07-01
414,2020,9,1104023,1.1.04.023,Chocolate em barra e bombom,0.1843,4.78,7.01,,2020-09-01
415,2020,1,1104023,1.1.04.023,Chocolate em barra e bombom,0.1816,0.82,0.82,,2020-01-01
416,2020,3,1104023,1.1.04.023,Chocolate em barra e bombom,0.1846,-1.22,0.85,,2020-03-01
417,2020,4,1104023,1.1.04.023,Chocolate em barra e bombom,0.1822,-1.78,-0.94,,2020-04-01
418,2020,5,1104023,1.1.04.023,Chocolate em barra e bombom,0.1796,2.37,1.41,,2020-05-01
419,2020,8,1104023,1.1.04.023,Chocolate em barra e bombom,0.1817,1.7,2.13,,2020-08-01
420,2020,8,1104032,1.1.04.032,Sorvete,0.137,0.69,5.24,,2020-08-01
421,2020,4,1104032,1.1.04.032,Sorvete,0.1313,-0.66,-0.34,,2020-04-01
422,2020,9,1104032,1.1.04.032,Sorvete,0.1376,2.07,7.42,,2020-09-01
423,2020,2,1104032,1.1.04.032,Sorvete,0.131,0.5,0.32,,2020-02-01
424,2020,3,1104032,1.1.04.032,Sorvete,0.1314,0.01,0.33,,2020-03-01
425,2020,5,1104032,1.1.04.032,Sorvete,0.1309,2.25,1.9,,2020-05-01
426,2020,12,1104032,1.1.04.032,Sorvete,0.1415,0.86,11.86,11.86,2020-12-01
427,2020,11,1104032,1.1.04.032,Sorvete,0.1414,1.0,10.9,,2020-11-01
428,2020,7,1104032,1.1.04.032,Sorvete,0.1351,1.72,4.52,,2020-07-01
429,2020,6,1104032,1.1.04.032,Sorvete,0.1343,0.84,2.76,,2020-06-01
430,2020,1,1104032,1.1.04.032,Sorvete,0.1316,-0.18,-0.18,,2020-01-01
431,2020,10,1104032,1.1.04.032,Sorvete,0.1395,2.22,9.81,,2020-10-01
432,2020,7,1104052,1.1.04.052,Chocolate e achocolatado em pó,0.1077,-0.5,1.0,,2020-07-01
433,2020,5,1104052,1.1.04.052,Chocolate e achocolatado em pó,0.1073,0.41,1.73,,2020-05-01
434,2020,1,1104052,1.1.04.052,Chocolate e achocolatado em pó,0.1062,0.88,0.88,,2020-01-01
435,2020,9,1104052,1.1.04.052,Chocolate e achocolatado em pó,0.1086,0.98,4.03,,2020-09-01
436,2020,4,1104052,1.1.04.052,Chocolate e achocolatado em pó,0.1074,-0.36,1.32,,2020-04-01
437,2020,3,1104052,1.1.04.052,Chocolate e achocolatado em pó,0.1065,0.88,1.69,,2020-03-01
438,2020,11,1104052,1.1.04.052,Chocolate e achocolatado em pó,0.108,1.32,5.3,,2020-11-01
439,2020,12,1104052,1.1.04.052,Chocolate e achocolatado em pó,0.1084,1.46,6.84,6.84,2020-12-01
440,2020,10,1104052,1.1.04.052,Chocolate e achocolatado em pó,0.109,-0.1,3.93,,2020-10-01
441,2020,8,1104052,1.1.04.052,Chocolate e achocolatado em pó,0.1067,2.01,3.03,,2020-08-01
442,2020,2,1104052,1.1.04.052,Chocolate e achocolatado em pó,0.1069,-0.08,0.8,,2020-02-01
443,2020,6,1104052,1.1.04.052,Chocolate e achocolatado em pó,0.1082,-0.21,1.51,,2020-06-01
444,2020,1,1104060,1.1.04.060,Doce de frutas em pasta,0.0014,-0.51,-0.51,,2020-01-01
445,2020,4,1104060,1.1.04.060,Doce de frutas em pasta,0.0014,3.02,1.82,,2020-04-01
446,2020,9,1104060,1.1.04.060,Doce de frutas em pasta,0.0015,-7.21,-2.3,,2020-09-01
447,2020,12,1104060,1.1.04.060,Doce de frutas em pasta,0.0014,8.67,12.95,12.95,2020-12-01
448,2020,6,1104060,1.1.04.060,Doce de frutas em pasta,0.0015,-3.35,-0.02,,2020-06-01
449,2020,3,1104060,1.1.04.060,Doce de frutas em pasta,0.0014,0.87,-1.17,,2020-03-01
450,2020,2,1104060,1.1.04.060,Doce de frutas em pasta,0.0014,-1.51,-2.02,,2020-02-01
451,2020,8,1104060,1.1.04.060,Doce de frutas em pasta,0.0015,0.48,5.29,,2020-08-01
452,2020,5,1104060,1.1.04.060,Doce de frutas em pasta,0.0015,1.59,3.44,,2020-05-01
453,2020,7,1104060,1.1.04.060,Doce de frutas em pasta,0.0014,4.81,4.78,,2020-07-01
454,2020,10,1104060,1.1.04.060,Doce de frutas em pasta,0.0014,2.95,0.58,,2020-10-01
455,2020,11,1104060,1.1.04.060,Doce de frutas em pasta,0.0014,3.34,3.94,,2020-11-01
456,2020,8,1104067,1.1.04.067,Açúcar demerara,0.0004,-0.22,-3.0,,2020-08-01
457,2020,10,1104067,1.1.04.067,Açúcar demerara,0.0004,0.43,-2.89,,2020-10-01
458,2020,3,1104067,1.1.04.067,Açúcar demerara,0.0004,-1.13,-3.95,,2020-03-01
459,2020,4,1104067,1.1.04.067,Açúcar demerara,0.0004,1.14,-2.86,,2020-04-01
460,2020,11,1104067,1.1.04.067,Açúcar demerara,0.0004,2.31,-0.65,,2020-11-01
461,2020,1,1104067,1.1.04.067,Açúcar demerara,0.0005,0.17,0.17,,2020-01-01
462,2020,9,1104067,1.1.04.067,Açúcar demerara,0.0004,-0.31,-3.3,,2020-09-01
463,2020,12,1104067,1.1.04.067,Açúcar demerara,0.0004,0.73,0.07,0.07,2020-12-01
464,2020,7,1104067,1.1.04.067,Açúcar demerara,0.0004,0.26,-2.79,,2020-07-01
465,2020,2,1104067,1.1.04.067,Açúcar demerara,0.0005,-3.02,-2.85,,2020-02-01
466,2020,5,1104067,1.1.04.067,Açúcar demerara,0.0004,-0.49,-3.33,,2020-05-01
467,2020,6,1104067,1.1.04.067,Açúcar demerara,0.0004,0.3,-3.04,,2020-06-01
468,2020,12,1105,1.1.05.000,Hortaliças e verduras,0.2065,2.98,21.19,21.19,2020-12-01
469,2020,5,1105,1.1.05.000,Hortaliças e verduras,0.2141,-1.62,16.63,,2020-05-01
470,2020,3,1105,1.1.05.000,Hortaliças e verduras,0.1913,3.7,10.12,,2020-03-01
471,2020,6,1105,1.1.05.000,Hortaliças e verduras,0.2114,-1.46,14.94,,2020-06-01
472,2020,9,1105,1.1.05.000,Hortaliças e verduras,0.2006,0.62,12.3,,2020-09-01
473,2020,10,1105,1.1.05.000,Hortaliças e verduras,0.2006,0.11,12.42,,2020-10-01
474,2020,11,1105,1.1.05.000,Hortaliças e verduras,0.1991,4.68,17.68,,2020-11-01
475,2020,1,1105,1.1.05.000,Hortaliças e verduras,0.181,2.52,2.52,,2020-01-01
476,2020,8,1105,1.1.05.000,Hortaliças e verduras,0.2112,-4.77,11.61,,2020-08-01
477,2020,7,1105,1.1.05.000,Hortaliças e verduras,0.2078,1.97,17.2,,2020-07-01
478,2020,4,1105,1.1.05.000,Hortaliças e verduras,0.1983,7.66,18.56,,2020-04-01
479,2020,2,1105,1.1.05.000,Hortaliças e verduras,0.1851,3.58,6.19,,2020-02-01
480,2020,1,1105001,1.1.05.001,Alface,0.0803,3.24,3.24,,2020-01-01
481,2020,6,1105001,1.1.05.001,Alface,0.0919,-1.79,12.1,,2020-06-01
482,2020,12,1105001,1.1.05.001,Alface,0.0961,2.47,26.43,26.43,2020-12-01
483,2020,5,1105001,1.1.05.001,Alface,0.0952,-3.8,14.14,,2020-05-01
484,2020,10,1105001,1.1.05.001,Alface,0.0937,-0.46,17.65,,2020-10-01
485,2020,7,1105001,1.1.05.001,Alface,0.09,7.79,20.83,,2020-07-01
486,2020,11,1105001,1.1.05.001,Alface,0.0925,4.87,23.38,,2020-11-01
487,2020,3,1105001,1.1.05.001,Alface,0.0869,2.44,11.32,,2020-03-01
488,2020,9,1105001,1.1.05.001,Alface,0.0942,0.08,18.19,,2020-09-01
489,2020,2,1105001,1.1.05.001,Alface,0.0828,5.26,8.66,,2020-02-01
490,2020,4,1105001,1.1.05.001,Alface,0.089,6.58,18.65,,2020-04-01
491,2020,8,1105001,1.1.05.001,Alface,0.0967,-2.26,18.09,,2020-08-01
492,2020,11,1105004,1.1.05.004,Coentro,0.0092,0.37,25.09,,2020-11-01
493,2020,12,1105004,1.1.05.004,Coentro,0.0092,-0.73,24.17,24.17,2020-12-01
494,2020,8,1105004,1.1.05.004,Coentro,0.0088,-3.44,14.22,,2020-08-01
495,2020,3,1105004,1.1.05.004,Coentro,0.0081,6.22,14.76,,2020-03-01
496,2020,4,1105004,1.1.05.004,Coentro,0.0086,6.02,21.66,,2020-04-01
497,2020,10,1105004,1.1.05.004,Coentro,0.0083,12.0,24.62,,2020-10-01
498,2020,5,1105004,1.1.05.004,Coentro,0.0092,3.03,25.35,,2020-05-01
499,2020,2,1105004,1.1.05.004,Coentro,0.0077,5.65,8.04,,2020-02-01
500,2020,6,1105004,1.1.05.004,Coentro,0.0095,0.25,25.66,,2020-06-01
501,2020,1,1105004,1.1.05.004,Coentro,0.0076,2.26,2.26,,2020-01-01
502,2020,9,1105004,1.1.05.004,Coentro,0.0085,-2.59,11.27,,2020-09-01
503,2020,7,1105004,1.1.05.004,Coentro,0.0094,-5.86,18.3,,2020-07-01
504,2020,8,1105005,1.1.05.005,Couve,0.0164,-7.16,3.65,,2020-08-01
505,2020,1,1105005,1.1.05.005,Couve,0.0147,2.32,2.32,,2020-01-01
506,2020,4,1105005,1.1.05.005,Couve,0.016,6.89,17.08,,2020-04-01
507,2020,6,1105005,1.1.05.005,Couve,0.0175,-2.65,15.64,,2020-06-01
508,2020,5,1105005,1.1.05.005,Couve,0.0172,1.46,18.79,,2020-05-01
509,2020,2,1105005,1.1.05.005,Couve,0.015,0.88,3.22,,2020-02-01
510,2020,3,1105005,1.1.05.005,Couve,0.0151,6.11,9.53,,2020-03-01
511,2020,11,1105005,1.1.05.005,Couve,0.0146,5.65,6.69,,2020-11-01
512,2020,7,1105005,1.1.05.005,Couve,0.017,-3.45,11.65,,2020-07-01
513,2020,12,1105005,1.1.05.005,Couve,0.0152,0.16,6.87,6.87,2020-12-01
514,2020,10,1105005,1.1.05.005,Couve,0.0154,-4.7,0.99,,2020-10-01
515,2020,9,1105005,1.1.05.005,Couve,0.0152,2.24,5.98,,2020-09-01
516,2020,4,1105006,1.1.05.006,Couve-flor,0.0028,12.85,11.34,,2020-04-01
517,2020,8,1105006,1.1.05.006,Couve-flor,0.0028,-7.14,-6.94,,2020-08-01
518,2020,3,1105006,1.1.05.006,Couve-flor,0.003,-7.22,-1.33,,2020-03-01
519,2020,10,1105006,1.1.05.006,Couve-flor,0.0025,7.02,-4.2,,2020-10-01
520,2020,7,1105006,1.1.05.006,Couve-flor,0.0029,-3.44,0.22,,2020-07-01
521,2020,9,1105006,1.1.05.006,Couve-flor,0.0026,-3.8,-10.48,,2020-09-01
522,2020,12,1105006,1.1.05.006,Couve-flor,0.0028,0.96,1.01,1.01,2020-12-01
523,2020,1,1105006,1.1.05.006,Couve-flor,0.0028,7.13,7.13,,2020-01-01
524,2020,11,1105006,1.1.05.006,Couve-flor,0.0027,4.44,0.05,,2020-11-01
525,2020,5,1105006,1.1.05.006,Couve-flor,0.0031,-2.68,8.36,,2020-05-01
526,2020,2,1105006,1.1.05.006,Couve-flor,0.003,-0.73,6.34,,2020-02-01
527,2020,6,1105006,1.1.05.006,Couve-flor,0.0031,-4.22,3.78,,2020-06-01
528,2020,4,1105010,1.1.05.010,Repolho,0.0149,9.77,25.41,,2020-04-01
529,2020,6,1105010,1.1.05.010,Repolho,0.016,-4.76,15.44,,2020-06-01
530,2020,12,1105010,1.1.05.010,Repolho,0.0173,7.6,46.43,46.43,2020-12-01
531,2020,3,1105010,1.1.05.010,Repolho,0.0139,7.29,14.25,,2020-03-01
532,2020,8,1105010,1.1.05.010,Repolho,0.0146,-7.41,3.21,,2020-08-01
533,2020,9,1105010,1.1.05.010,Repolho,0.0135,0.14,3.35,,2020-09-01
534,2020,1,1105010,1.1.05.010,Repolho,0.0131,4.37,4.37,,2020-01-01
535,2020,11,1105010,1.1.05.010,Repolho,0.014,24.66,36.09,,2020-11-01
536,2020,2,1105010,1.1.05.010,Repolho,0.0137,2.03,6.49,,2020-02-01
537,2020,7,1105010,1.1.05.010,Repolho,0.0151,-3.44,11.47,,2020-07-01
538,2020,10,1105010,1.1.05.010,Repolho,0.0134,5.63,9.17,,2020-10-01
539,2020,5,1105010,1.1.05.010,Repolho,0.0164,-3.35,21.21,,2020-05-01
540,2020,6,1105012,1.1.05.012,Cheiro-verde,0.0463,0.32,19.86,,2020-06-01
541,2020,2,1105012,1.1.05.012,Cheiro-verde,0.0393,1.27,3.01,,2020-02-01
542,2020,5,1105012,1.1.05.012,Cheiro-verde,0.0455,1.36,19.48,,2020-05-01
543,2020,7,1105012,1.1.05.012,Cheiro-verde,0.0464,-4.06,14.99,,2020-07-01
544,2020,9,1105012,1.1.05.012,Cheiro-verde,0.0415,1.62,9.67,,2020-09-01
545,2020,4,1105012,1.1.05.012,Cheiro-verde,0.0397,14.38,17.88,,2020-04-01
546,2020,10,1105012,1.1.05.012,Cheiro-verde,0.0419,-3.51,5.83,,2020-10-01
547,2020,3,1105012,1.1.05.012,Cheiro-verde,0.0397,0.05,3.06,,2020-03-01
548,2020,8,1105012,1.1.05.012,Cheiro-verde,0.0443,-6.15,7.93,,2020-08-01
549,2020,12,1105012,1.1.05.012,Cheiro-verde,0.0395,5.3,10.79,10.79,2020-12-01
550,2020,1,1105012,1.1.05.012,Cheiro-verde,0.0387,1.72,1.72,,2020-01-01
551,2020,11,1105012,1.1.05.012,Cheiro-verde,0.04,-0.58,5.21,,2020-11-01
552,2020,1,1105019,1.1.05.019,Brócolis,0.0237,0.03,0.03,,2020-01-01
553,2020,5,1105019,1.1.05.019,Brócolis,0.0275,-1.35,14.81,,2020-05-01
554,2020,9,1105019,1.1.05.019,Brócolis,0.0251,1.81,8.53,,2020-09-01
555,2020,7,1105019,1.1.05.019,Brócolis,0.0269,2.67,16.78,,2020-07-01
556,2020,2,1105019,1.1.05.019,Brócolis,0.0236,4.07,4.11,,2020-02-01
557,2020,4,1105019,1.1.05.019,Brócolis,0.0272,0.69,16.38,,2020-04-01
558,2020,11,1105019,1.1.05.019,Brócolis,0.0261,2.35,15.08,,2020-11-01
559,2020,10,1105019,1.1.05.019,Brócolis,0.0254,3.59,12.43,,2020-10-01
560,2020,12,1105019,1.1.05.019,Brócolis,0.0265,1.48,16.78,16.78,2020-12-01
561,2020,6,1105019,1.1.05.019,Brócolis,0.0272,-0.92,13.75,,2020-06-01
562,2020,8,1105019,1.1.05.019,Brócolis,0.0276,-8.72,6.6,,2020-08-01
563,2020,3,1105019,1.1.05.019,Brócolis,0.0245,11.03,15.59,,2020-03-01
564,2020,4,1106,1.1.06.000,Frutas,0.8792,5.91,10.39,,2020-04-01
